colpushtext_image,colpushtext_image/_alt,link,link/_text,link/_title,colpushtext_link,colpushtext_link/_text,colpushtext_link/_title,jobtitletext_link,jobtitletext_link/_text,jobtitletext_link/_title,name_value,jobinfotext_value_1,label,jobinfotext_value_2,views_value,viewnumber_value,viewnumber_value_numbers,textgraycol_descriptions,whatdowe_label,whatdowe_descriptions,"_PAGE_NUMBER"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-phong-hanh-chanh-1-2-587041-jd","Công Ty TNHH Hóa Chất & Thực Phẩm","","http://www.vietnamworks.com/nhan-vien-phong-hanh-chanh-1-2-587041-jd","Nhân Viên Phòng Hành Chánh","","Công Ty TNHH Hóa Chất & Thực Phẩm","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 05/08/2015","Views: 3049","3049","- Tiếng Anh Nghe Nói Đọc Viết Tốt; Sự Kiện; Hành Chánh - Nhân Sự","What do we offer?","Lương tháng 13.","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/hr-manager-business-partner-1-587028-jd","Công Ty TNHH Ô Tô Ngôi Sao Việt Nam","","http://www.vietnamworks.com/hr-manager-business-partner-1-587028-jd","HR Manager – Business Partner","","Công Ty TNHH Ô Tô Ngôi Sao Việt Nam","Ho Chi Minh","|","Manager","Posted: 05/08/2015","Views: 1304","1304","General HR Management; HR Business Partner; Recruitment and Selection","What do we offer?","Company Policies","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/assistant-to-hr-manager-business-partner-587018-jd","Công Ty TNHH Ô Tô Ngôi Sao Việt Nam","","http://www.vietnamworks.com/assistant-to-hr-manager-business-partner-587018-jd","Assistant To HR Manager – Business Partner","","Công Ty TNHH Ô Tô Ngôi Sao Việt Nam","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 05/08/2015","Views: 1712","1712","Training Coordination; Recruitment and Selection; Employee Relations","What do we offer?","Company Policies","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/receptionist-82-587020-jd","Studio 60","","http://www.vietnamworks.com/receptionist-82-587020-jd","Receptionist","","Studio 60","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 05/08/2015","Views: 1447","1447","English; Admin; Receptionist","What do we offer?","13th Payment; 20 days full paid leave per year; Laptop for Employee","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/chuyen-vien-chinh-sach-tien-luong-phuc-loi-c-b-586905-jd","Công Ty Cổ Phần Hiway Việt Nam","","http://www.vietnamworks.com/chuyen-vien-chinh-sach-tien-luong-phuc-loi-c-b-586905-jd","Chuyên Viên Chính Sách Tiền Lương - Phúc Lợi C&B","","Công Ty Cổ Phần Hiway Việt Nam","Ha Noi","|","Experienced (Non-Manager)","Posted: 05/08/2015","Views: 1690","1690","Nhân Sự Tiền Lương 05 Năm; Tiền Lương - Phúc Lợi; 02 Năm Làm Công Tác Nhân Sự Có Liên Quan Đến Lương Bổng","What do we offer?","Thu nhập cao, tương xứng với kinh nghiệm và khả năng đóng góp; Hưởng đầy đủ chế độ BHXH, BHYT, BHTN và bảo hiểm tai nạn; Môi trường làm việc năng động, chuyên nghiệp, cơ hội thăng tiến và phát triển năng lực cá nhân","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/compensation-benefit-officer-1-586980-jd","Ogilvy & Mather Vietnam","","http://www.vietnamworks.com/compensation-benefit-officer-1-586980-jd","Compensation & Benefit Officer","","Ogilvy & Mather Vietnam","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 05/08/2015","Views: 2451","2451","Multi-tasked Skill; Strong Communication and Interpersonal Skills; C&B Skill, Payroll Skill","What do we offer?","Oversea company trip, bonus of the year; 20 annual leaves, 18 days of sick leave per year covered by company; Free drink & snack on every Friday, birth month celebration","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/admin-manager-6-586979-jd","Connell Bros. (vietnam) Company Limited","","http://www.vietnamworks.com/admin-manager-6-586979-jd","Admin Manager","","Connell Bros. (vietnam) Company Limited","Ho Chi Minh","|","Manager","Posted: 05/08/2015","Views: 3794","3794","Executive Administrative Assistance; Admin - Hành Chính; Office Management","What do we offer?","13th salary. Bonus based on performance appraisal annually; Healthcare insurance; Marketable days of annual leaves","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/hr-business-partner-6-586965-jd","Sumitomo Mitsui Banking Corporation Ho Chi Minh City Branch","","http://www.vietnamworks.com/hr-business-partner-6-586965-jd","HR Business Partner","","Sumitomo Mitsui Banking Corporation Ho Chi Minh City Branch","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 05/08/2015","Views: 2312","2312","English; Deep Understanding Of Labor Code; Recruitment and Training","What do we offer?","Competitive salary; Professional working environment","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/hr-executive-32-1-586925-jd","Chi Nhánh Công Ty TNHH Du Lịch HIS Sông Hàn Việt Nam Tại Thành Phố Hồ Chí Minh","","http://www.vietnamworks.com/hr-executive-32-1-586925-jd","HR Executive","","Chi Nhánh Công Ty TNHH Du Lịch HIS Sông Hàn Việt Nam Tại Thành Phố Hồ Chí Minh","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 05/08/2015","Views: 1567","1567","Knowing Japanese Is A Plus; Good Command Of English; Human Resource","What do we offer?","- Được tham gia gói bảo hiểm sức khỏe Bảo Việt; - Company Trip hằng năm; - Lương tháng 13","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-hanh-chinh-nhan-su-81-586882-jd","Công Ty Cổ Phần Đại Phú Lộc","","http://www.vietnamworks.com/nhan-vien-hanh-chinh-nhan-su-81-586882-jd","Nhân Viên Hành Chính - Nhân Sự","","Công Ty Cổ Phần Đại Phú Lộc","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 05/08/2015","Views: 3216","3216","- Kỹ Năng Giao Tiếp, Đàm Phán Và Thuyết Phục","What do we offer?","Lương tháng 13","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/human-resources-executive-c-b-586852-jd","JW Marriott Hanoi","","http://www.vietnamworks.com/human-resources-executive-c-b-586852-jd","Human Resources Executive – C&B","","JW Marriott Hanoi","Ha Noi","|","Team Leader/Supervisor","Posted: 05/08/2015","Views: 1142","1142","Compensation & Benefits; Khách Sạn; Nhân Sự","What do we offer?","13th month salary; International insurance plan for personal and family; International training and development program from Marriott International","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/truong-nhom-nhan-su-tong-hop-586834-jd","Tập Đoàn Vingroup","","http://www.vietnamworks.com/truong-nhom-nhan-su-tong-hop-586834-jd","Trưởng Nhóm Nhân Sự Tổng Hợp","","Tập Đoàn Vingroup","Ha Noi","|","Team Leader/Supervisor","Posted: 05/08/2015","Views: 1604","1604","Ưu Tiên Ứng Viên Đã Có Kinh Nghiệm Trong Các Tổ Chức Giáo Dục; Có Khả Năng Giao Tiếp Bằng Tiếng Anh; Kỹ Năng Giao Tiếp và Thuyết Phục Tốt","What do we offer?","Lương hấp dẫn","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/accountant-174-586824-jd","Evergreen Logistics Vietnam Company Ltd;","","http://www.vietnamworks.com/accountant-174-586824-jd","Accountant","","Evergreen Logistics Vietnam Company Ltd;","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 05/08/2015","Views: 1928","1928","- Human Resource; Accounting, Kế Toán","What do we offer?","High achievement incentive.; Full policy insurance care.; Perfect working environment.","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/hr-specialist-15-586818-jd","DFS Vietnam LLC","","http://www.vietnamworks.com/hr-specialist-15-586818-jd","HR Specialist","","DFS Vietnam LLC","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 05/08/2015","Views: 2432","2432","C&B Management; Payroll Administration; Human Resources","What do we offer?","13th payment & performance bonus; Premium Healthcare for you; 14 days of annual leave per year","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/tuyen-gap-truong-phong-tuyen-dung-luong-1000-2000-2-586754-jd","Công Ty Cổ Phần Đầu Tư Và Công Nghệ Đại Việt","","http://www.vietnamworks.com/tuyen-gap-truong-phong-tuyen-dung-luong-1000-2000-2-586754-jd","Tuyển Gấp Trưởng Phòng Tuyển Dụng Lương 1000$ - 2000$","","Công Ty Cổ Phần Đầu Tư Và Công Nghệ Đại Việt","Ha Noi","|","Manager","Posted: 05/08/2015","Views: 798","798","Luật; Tuyển Dụng; Quản Trị Nhân Lực","What do we offer?","- Lương thưởng xứng đáng từ 1000$ - 2000$;; - Được hưởng đầy đủ các chế độ đãi ngộ theo Luật Lao động Việt Nam (BHXH, BHYT…);; - Môi trường làm việc chuyên nghiệp, năng động, thân thiện;","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/resource-and-operations-assistant-586716-jd","KPMG Limited","","http://www.vietnamworks.com/resource-and-operations-assistant-586716-jd","Resource and Operations Assistant","","KPMG Limited","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 04/08/2015","Views: 1969","1969","- Communication Skill; - Computer Skills – MS Word, Excel, Power Point.","What do we offer?","An attractive remuneration package & career development opportunities will be offered.; AON Insurance","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/c-b-manager-urgent-1-586685-jd","Công Ty CP Phát Triển Thể Thao Điện Tử Việt Nam (Vietnam Esports)","","http://www.vietnamworks.com/c-b-manager-urgent-1-586685-jd","C&B Manager (urgent)","","Công Ty CP Phát Triển Thể Thao Điện Tử Việt Nam (Vietnam Esports)","Ho Chi Minh","|","Manager","Posted: 04/08/2015","Views: 850","850","HR Manager / HR & Admin Manager; Trưởng Phòng Tổ Chức Hành Chính – Lao Động Tiền Lương; Trưởng Phòng Chính Sách Tiền Lương","What do we offer?","13th month salary, KPI bonus from 1-6 month salary; Medical insurance; Career development...","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/admin-and-accounts-executive-1-586669-jd","Rainmaker Labs Private Limited","","http://www.vietnamworks.com/admin-and-accounts-executive-1-586669-jd","Admin and Accounts Executive","","Rainmaker Labs Private Limited","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 04/08/2015","Views: 4402","4402","Excellent English Communication Skills and Writing","What do we offer?","13th month salary; Teambuilding","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/thu-ky-tro-ly-giam-doc-8-586652-jd","Công Ty TNHH Minh Hoa","","http://www.vietnamworks.com/thu-ky-tro-ly-giam-doc-8-586652-jd","Thư Ký, Trợ Lý Giám Đốc","","Công Ty TNHH Minh Hoa","Ha Noi","|","Experienced (Non-Manager)","Posted: 04/08/2015","Views: 3016","3016","Trợ Lý; Thư Ký","What do we offer?","tùy theo năng lực, kinh nghiệm và phẩm chất của ứng viên hoặc thỏa thuận khi phỏng vấn; Được hưởng đầy đủ các chế độ, quyền lợi của Người lao động theo quy định của Luật lao động; Được đi tham quan, nghỉ mát trong và ngoài nước","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-van-phong-office-staff-1-586632-jd","Công Ty Cổ Phần Daum & Jung An","","http://www.vietnamworks.com/nhan-vien-van-phong-office-staff-1-586632-jd","Nhân Viên Văn Phòng - Office Staff","","Công Ty Cổ Phần Daum & Jung An","Nam Dinh","|","Experienced (Non-Manager)","Posted: 04/08/2015","Views: 2242","2242","Kỹ Năng Tin Học Văn Phòng Thành Thạo; Khả Năng Giao Tiếp Tiếng Anh Tốt; Nhân Viên Văn Phòng","What do we offer?","Quà tặng tới CB, CNV vào ngày Sinh nhật, lễ Tết; Đảm bảo các quyền lợi cho người lao động theo đúng luật lao động; Miễn phí kí túc xá cho người lao động ở xa với đầy đủ các trang thiết bị hiện đại","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/administration-staff-13-586621-jd","Imarketvietnam-hcm Branch - Http://www.imarketvietnam.com","","http://www.vietnamworks.com/administration-staff-13-586621-jd","Administration Staff","","Imarketvietnam-hcm Branch - Http://www.imarketvietnam.com","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 04/08/2015","Views: 4008","4008","English & Korean; Admin - Hành Chính; - Computer Skills – MS Word, Excel, Power Point.","What do we offer?","13th Salary, performance bonus and subsidy for Vietnamese holidays; Monthly party, International and friendly working environment; Social insurance according to Vietnamese government regulations","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/admin-coordinator-2-586558-jd","Prudential Vietnam Assurance","","http://www.vietnamworks.com/admin-coordinator-2-586558-jd","Admin Coordinator","","Prudential Vietnam Assurance","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 04/08/2015","Views: 1849","1849","- Communication Skill; Detail Attention, Time Management, Problem Solving; * English Advanced Level","What do we offer?","Nghi phep co luong","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/manager-recruitment-workforce-planning-586592-jd","RMIT University Vietnam","","http://www.vietnamworks.com/manager-recruitment-workforce-planning-586592-jd","Manager Recruitment & Workforce Planning","","RMIT University Vietnam","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 04/08/2015","Views: 884","884","Academic Recruitment; Workforce Planning; Recruitment Manager","What do we offer?","International working environment; private medical insurance; 20 paid leave days","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/soft-skill-english-training-executive-586531-jd","Pixelz ( Da Nang Branch)","","http://www.vietnamworks.com/soft-skill-english-training-executive-586531-jd","Soft Skill & English Training Executive","","Pixelz ( Da Nang Branch)","Da Nang","|","Experienced (Non-Manager)","Posted: 04/08/2015","Views: 1011","1011","* English Advanced Level; - Soft Skills; * Training","What do we offer?","Attractive salary and bonus; Opportunities to attend training courses; New laptop is provided","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/hr-executive-urgent-1-586527-jd","AstraZeneca","","http://www.vietnamworks.com/hr-executive-urgent-1-586527-jd","HR Executive ( Urgent!!!)","","AstraZeneca","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 04/08/2015","Views: 3581","3581","HR; C&B Consultant; Payroll","What do we offer?","Career development opportunity; Healthcare; Work-Life Balance","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/secretary-cum-hr-586507-jd","Korchina Logistics (Viet Nam) Co., Ltd","","http://www.vietnamworks.com/secretary-cum-hr-586507-jd","SECRETARY Cum HR","","Korchina Logistics (Viet Nam) Co., Ltd","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 04/08/2015","Views: 982","982","English, Korean; HR; General Administration","What do we offer?","Company Policies","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/hr-executive-6-months-temporary-1-586469-jd","Viet Thai International","","http://www.vietnamworks.com/hr-executive-6-months-temporary-1-586469-jd","HR Executive - 6 Months Temporary","","Viet Thai International","Ha Noi","|","Experienced (Non-Manager)","Posted: 04/08/2015","Views: 636","636","Education / Training; Foob & Beverage; - Human Resource","What do we offer?","Professional training; Multi- working environment","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/payroll-officer-temporary-9-months-586456-jd","Schindler Vietnam Ltd.","","http://www.vietnamworks.com/payroll-officer-temporary-9-months-586456-jd","Payroll Officer (temporary 9 Months)","","Schindler Vietnam Ltd.","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 04/08/2015","Views: 1759","1759","Working Knowledge Of Pit, Compulsory Insurances; Proficient In MS Office, Computerized Hr/payroll Systems; At Least 3 Year Experience In Payroll","What do we offer?","Will be shared in the interview","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-ke-toan-tong-hop-72-586454-jd","Công Ty TNHH Tháng Tám","","http://www.vietnamworks.com/nhan-vien-ke-toan-tong-hop-72-586454-jd","Nhân Viên Kế Toán Tổng Hợp","","Công Ty TNHH Tháng Tám","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 04/08/2015","Views: 1609","1609","Kế Toán/ Accounting; - Kế Toán - Thuế; Thuế Xuất Nhập Khẩu","What do we offer?","Lương thỏa thuận theo yêu cầu năng lực của ứng viên.; Được tham gia đầy đủ chế độ BHXH, BHYT theo Bộ Luật lao động và theo Qui chế Công ty.; 12 ngày phép trong năm","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/chuyen-vien-tuyen-dung-lam-viec-tai-ho-chi-minh-586426-jd","Công Ty Cổ Phần Sữa Quốc Tế (IDP)","","http://www.vietnamworks.com/chuyen-vien-tuyen-dung-lam-viec-tai-ho-chi-minh-586426-jd","Chuyên Viên Tuyển Dụng ( Làm Việc Tại Hồ Chí Minh)","","Công Ty Cổ Phần Sữa Quốc Tế (IDP)","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 04/08/2015","Views: 3336","3336","Kinh Nghiệm Quản Trị; Kỹ Năng Giải Quyết Sự Vụ Liên Quan Đến Nhân Sự; Có Ít Nhất 05 Năm Kinh Nghiệm Tại Vị Trí Chuyên Viên Tuyển Dụng","What do we offer?","Chế độ bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp + các quyền lợi theo quy định Công ty; Môi trường cạnh tranh, chuyên nghiêp; Được hưởng các chế độ đãi ngộ tốt của công ty: nghỉ mát, sinh nhật, hiếu, hỷ, lễ tết, ....","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/hr-manager-131-586434-jd","Navigos Search’s Client","","http://www.vietnamworks.com/hr-manager-131-586434-jd","HR Manager","","Navigos Search’s Client","Ho Chi Minh","|","Manager","Posted: 04/08/2015","Views: 868","868","English; HR Management; Strategy","What do we offer?","Rất hấp dẫn và khuyến khích người lao động; Chế độ đào tạo hàng năm, nâng cao kỹ năng","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/tro-ly-giam-doc-tieng-hoa-hoac-tieng-anh-cao-cap-1-586423-jd","Công Ty TNHH Kinh Doanh Thương Mại Hợp Thành","","http://www.vietnamworks.com/tro-ly-giam-doc-tieng-hoa-hoac-tieng-anh-cao-cap-1-586423-jd","Trợ Lý Giám Đốc ( Tiếng Hoa Hoặc Tiếng Anh Cao Cấp)","","Công Ty TNHH Kinh Doanh Thương Mại Hợp Thành","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 04/08/2015","Views: 2128","2128","Tiếng Anh Cao Cấp Or Tiếng Hoa Cao Cấp; - Biết Tổ Chức Sắp Xếp Công Việc và Có Tinh Thần Chủ Động Công Việc; - Kỹ Năng Giao Tiếp","What do we offer?","Lương cạnh tranh trả theo năng lực. Thưởng định kỳ nếu hoàn thành tốt công việc; Thời gian làm việc: 8 giờ/ngày (8AM-5PM, nghỉ trưa 1h), từ thứ 2 đến thứ 6; nghỉ CN; thứ 7 nghỉ xen; Có cơ hội được tiếp cận, học hỏi mô hình kinh doanh thương mại điện tử ở nước ngoài.","18"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/human-resource-staff-7-587664-jd","Công Ty TNHH Tanaka Precision Việt Nam.","","http://www.vietnamworks.com/human-resource-staff-7-587664-jd","Human Resource Staff","","Công Ty TNHH Tanaka Precision Việt Nam.","Hung Yen","|","Experienced (Non-Manager)","Posted: 07/08/2015","Views: 1006","1006","General Affair; Administration; Human Resource","What do we offer?","- Negotiation salary- Opportunity for developing career.; The company has car to pick up employees from Ha Noi to Hung Yen; Social and health insurance follow Viet Nam Law","19"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/hr-supervisor-17-587530-jd","Nisshin Seifun","","http://www.vietnamworks.com/hr-supervisor-17-587530-jd","HR Supervisor","","Nisshin Seifun","Dong Nai","|","Team Leader/Supervisor","Posted: 07/08/2015","Views: 806","806","Language: English Or Japanese; Above 3 Year Experience In Hr&ga; Supervise Recruiting Activities","What do we offer?","Lương, thưởng theo năng lực","19"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/compensation-benefits-supervisor-2-587590-jd","Perfetti Van Melle (Viet Nam) Limited","","http://www.vietnamworks.com/compensation-benefits-supervisor-2-587590-jd","Compensation & Benefits Supervisor","","Perfetti Van Melle (Viet Nam) Limited","Binh Duong","|","Team Leader/Supervisor","Posted: 07/08/2015","Views: 802","802","Comunication Skill; Leadership Skill; Microsoft Office Skills","What do we offer?","Special healthcare for employee and his/ her dependants (spouse & children); KPI incentive; 13th month bonus","19"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/truong-phong-hanh-chinh-nhan-su-hr-manager-4-587500-jd","Công Ty Truyền Hình Cáp Quang Việt Nam","","http://www.vietnamworks.com/truong-phong-hanh-chinh-nhan-su-hr-manager-4-587500-jd","Trưởng Phòng Hành Chính Nhân Sự ( HR Manager)","","Công Ty Truyền Hình Cáp Quang Việt Nam","Bac Giang, Bac Ninh, Ha Noi","|","Manager","Posted: 07/08/2015","Views: 2004","2004","Quản Lý Điều Hành; Hành Chính; Nhân Sự","What do we offer?","Mức thu nhập xứng đáng với khả năng, năng lực; Có cơ hội được đào tạo nâng cao nghiệp vụ thường xuyên; Hưởng các chính sách đãi ngộ xứng đáng khác từ công ty","19"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/hr-ga-senior-staff-2-587475-jd","Panasonic Vietnam Co., Ltd","","http://www.vietnamworks.com/hr-ga-senior-staff-2-587475-jd","HR-GA Senior Staff","","Panasonic Vietnam Co., Ltd","Ha Noi","|","Experienced (Non-Manager)","Posted: 07/08/2015","Views: 2363","2363","HR Admin","What do we offer?","GOOD REMUNERATION PACKAGE","19"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/chuyen-vien-hanh-chinh-nhan-su-29-587455-jd","Công Ty Cổ Phần Xuất Nhập Khẩu An Phú Thành","","http://www.vietnamworks.com/chuyen-vien-hanh-chinh-nhan-su-29-587455-jd","Chuyên Viên Hành Chính Nhân Sự","","Công Ty Cổ Phần Xuất Nhập Khẩu An Phú Thành","Ha Noi","|","Manager","Posted: 07/08/2015","Views: 1825","1825","Khả Năng Tổ Chức Tốt; Kỹ Năng Quản Lý; Luật Lao Động","What do we offer?","Được đào tạo nâng cao chuyên môn nghiệp vụ theo quy định của Công ty và pháp luật hiện hành.; Thưởng theo chế độ: căn cứ theo hiệu quả công việc và đóng góp của cá nhân cho Công ty.; Được hưởng đầy đủ các chế độ BHXH, BHYT và các phúc lợi đối với người lao động như nghỉ lễ, tết, phé","19"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/pho-giam-doc-nhan-su-3-587431-jd","Công Ty Cổ Phần Dược Phẩm ECO","","http://www.vietnamworks.com/pho-giam-doc-nhan-su-3-587431-jd","Phó Giám Đốc Nhân Sự","","Công Ty Cổ Phần Dược Phẩm ECO","Ho Chi Minh","|","Vice Director","Posted: 07/08/2015","Views: 928","928","Kinh Nghiệm Chuyên Môn Cao; Kỹ Năng Giải Quyết Công Việc; Kỹ Năng Quản Lý","What do we offer?","Thu nhập đứng đầu ngành dược, tham gia các khóa đào tạo kết hợp nghỉ dưỡng, chế độ phúc lợi hấp dẫn","19"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/truong-phong-nhan-su-80-587399-jd","Công Ty Cổ Phần Tân Thành Đô City Ford","","http://www.vietnamworks.com/truong-phong-nhan-su-80-587399-jd","Trưởng Phòng Nhân Sự","","Công Ty Cổ Phần Tân Thành Đô City Ford","Ho Chi Minh","|","Team Leader/Supervisor","Posted: 06/08/2015","Views: 1908","1908","Có Khả Năng Nhìn Nhận và Đánh Giá Ứng Viên; Luật; Quản Lý Nhân Sự","What do we offer?","Thưởng tháng 13; Hưởng đầy đủ chế độ bảo hiểm theo quy định","19"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/truong-phong-hanh-chinh-to-chuc-1-587388-jd","Động Lực Group","","http://www.vietnamworks.com/truong-phong-hanh-chinh-to-chuc-1-587388-jd","Trưởng Phòng Hành Chính - Tổ Chức","","Động Lực Group","Ha Noi","|","Manager","Posted: 06/08/2015","Views: 1050","1050","Human Resource Manager; HR; Quản Trị Nhân Sự, Lao Động Tiền Lương, Luật, Văn Thư Lưu Trữ","What do we offer?","Thu nhập hấp dẫn, đánh giá năng lực dựa trên hiệu quả công việc; Hưởng các chế độ theo Luật Lao động; Luật BHXH; Được đào tạo tại công ty hoặc tham gia các khóa học bên ngoài.","19"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-van-thu-luu-tru-1-1-587360-jd","Bệnh Viên Đa Khoa Quốc Tế Vinmec","","http://www.vietnamworks.com/nhan-vien-van-thu-luu-tru-1-1-587360-jd","Nhân Viên Văn Thư Lưu Trữ","","Bệnh Viên Đa Khoa Quốc Tế Vinmec","Ha Noi","|","Experienced (Non-Manager)","Posted: 06/08/2015","Views: 2701","2701","Thành Thạo Các Ứng Dụng Văn Phòng; Nắm Vững Các Kiến Thức Cơ Bản Về Cơ Sở Dữ Liệu; Văn Thư Lưu Trữ - Hành Chinh Văn Phòng, Thư Ký Văn Phòng","What do we offer?","Tháng lương thứ 13: được hưởng theo chính sách của Công ty; Chế độ ưu đãi khi sử dụng các dịch vụ của các Công ty thành viên của Tập đoàn; Ăn ca: được Công ty cung cấp 01 bữa ăn ca miễn phí /ngày theo tiêu chuẩn dinh dưỡng và VSATTP","19"
